street_id,line_id,voltage,current_in,current_out,leakage_current,load_kw,power_factor,temperature_c,humidity,time_slot,fault
142,23,212.46,10.42,9.91,0.51,2.11,0.8,28.93,60.25,2025-01-19 15:10:00,NORMAL
124,17,232.31,10.99,10.5,0.49,2.44,0.77,42.06,31.48,2025-01-19 15:15:00,NORMAL
119,16,239.87,9.79,10.8,1.01,2.59,0.91,43.12,62.24,2025-01-19 15:20:00,LEAKAGE_WARNING
147,38,239.13,9.72,9.71,0.01,2.32,0.84,61.36,41.07,2025-01-19 15:25:00,NORMAL
182,8,221.69,10.17,9.56,0.61,2.12,0.88,53.44,41.75,2025-01-19 15:30:00,NORMAL
186,19,243.55,7.3,7.51,0.21,1.83,0.89,48.1,66.02,2025-01-19 15:35:00,NORMAL
123,30,250.43,11.32,11.71,0.39,2.93,0.87,42.79,43.58,2025-01-19 15:40:00,NORMAL
110,34,236.08,8.03,7.55,0.48,1.78,0.88,29.24,42.84,2025-01-19 15:45:00,NORMAL
197,14,244.87,9.29,8.94,0.35,2.19,0.97,63.24,62.46,2025-01-19 15:50:00,NORMAL
154,22,238.73,10.07,9.75,0.32,2.33,0.96,47.09,44.13,2025-01-19 15:55:00,NORMAL
127,44,227.7,8.48,8.6,0.12,1.96,0.74,54.83,36.63,2025-01-19 16:00:00,NORMAL
168,17,223.35,11.2,11.66,0.46,2.6,0.88,48.32,54.5,2025-01-19 16:05:00,NORMAL
162,15,213.87,9.05,8.38,0.67,1.79,0.83,46.69,33.12,2025-01-19 16:10:00,NORMAL
158,48,225.55,12.13,10.26,1.87,2.31,0.79,46.56,84.32,2025-01-19 16:15:00,LEAKAGE_WARNING
104,32,227.63,8.26,8.87,0.61,2.02,0.89,45.06,57.09,2025-01-19 16:20:00,NORMAL
150,13,227.85,9.67,8.96,0.71,2.04,0.85,42.88,30.79,2025-01-19 16:25:00,NORMAL
120,21,228.87,7.86,7.75,0.11,1.77,0.93,36.01,43.48,2025-01-19 16:30:00,NORMAL
111,49,207.06,11.96,11.6,0.36,2.4,0.73,52.97,87.47,2025-01-19 16:35:00,NORMAL
149,40,237.79,9.38,9.21,0.17,2.19,0.79,61.87,59.78,2025-01-19 16:40:00,NORMAL
103,33,238.95,8.89,7.59,1.3,1.81,0.71,48.61,51.53,2025-01-19 16:45:00,LEAKAGE_WARNING
141,27,233.71,9.62,9.82,0.2,2.3,0.92,69.07,48.91,2025-01-19 16:50:00,NORMAL
183,35,218.31,9.78,9.88,0.1,2.16,0.97,38.1,55.02,2025-01-19 16:55:00,NORMAL
137,16,233.67,10.81,10.57,0.24,2.47,0.88,77.2,42.71,2025-01-19 17:00:00,NORMAL
124,28,230.23,11.08,10.6,0.48,2.44,0.89,51.65,74.95,2025-01-19 17:05:00,NORMAL
113,34,234.74,9.7,8.83,0.87,2.07,0.71,3.42,60.5,2025-01-19 17:10:00,NORMAL
174,47,245.51,9.92,9.47,0.45,2.32,0.85,73.68,75.09,2025-01-19 17:15:00,NORMAL
131,1,228.22,3.79,3.48,0.31,0.79,0.86,30.73,45.26,2025-01-19 17:20:00,NORMAL
110,41,231.82,9.1,9.12,0.02,2.11,0.71,48.14,30.09,2025-01-19 17:25:00,NORMAL
160,48,221.36,12.86,12.4,0.46,2.74,0.93,52.67,87.97,2025-01-19 17:30:00,NORMAL
117,31,239.22,10.9,11.06,0.16,2.65,0.78,46.04,60.72,2025-01-19 17:35:00,NORMAL
126,36,237.03,7.85,7.55,0.3,1.79,0.92,43.31,34.78,2025-01-19 17:40:00,NORMAL
154,44,232.17,9.22,9.13,0.09,2.12,0.82,35.38,36.23,2025-01-19 17:45:00,NORMAL
153,33,219.47,8.81,9.1,0.29,2.0,1.0,37.31,56.08,2025-01-19 17:50:00,NORMAL
181,33,223.17,12.14,11.16,0.98,2.49,0.76,62.83,71.72,2025-01-19 17:55:00,NORMAL
186,39,211.69,11.94,12.23,0.29,2.59,0.72,29.75,53.8,2025-01-19 18:00:00,NORMAL
174,18,223.05,8.44,8.44,0.0,1.88,0.99,45.8,79.21,2025-01-19 18:05:00,NORMAL
120,23,237.09,10.02,10.61,0.59,2.52,0.77,55.65,49.74,2025-01-19 18:10:00,NORMAL
143,23,233.96,7.73,7.61,0.12,1.78,0.89,29.18,32.74,2025-01-19 18:15:00,NORMAL
104,15,231.6,8.75,8.33,0.42,1.93,0.81,52.01,30.5,2025-01-19 18:20:00,NORMAL
186,26,244.84,8.82,9.07,0.25,2.22,0.89,60.72,81.57,2025-01-19 18:25:00,NORMAL
140,30,233.05,8.6,9.31,0.71,2.17,0.88,50.29,89.07,2025-01-19 18:30:00,NORMAL
158,25,224.23,10.73,10.72,0.01,2.4,0.91,61.88,37.97,2025-01-19 18:35:00,NORMAL
188,45,223.0,12.7,12.58,0.12,2.81,0.71,44.38,33.72,2025-01-19 18:40:00,NORMAL
153,16,227.68,9.88,9.8,0.08,2.23,0.95,32.29,84.86,2025-01-19 18:45:00,NORMAL
173,39,225.5,7.89,6.9,0.99,1.56,0.84,42.7,36.05,2025-01-19 18:50:00,NORMAL
121,48,239.53,10.42,10.05,0.37,2.41,0.86,24.53,43.7,2025-01-19 18:55:00,NORMAL
182,45,234.21,10.42,10.09,0.33,2.36,0.82,80.64,78.1,2025-01-19 19:00:00,OVERHEAT
164,14,226.8,9.62,9.26,0.36,2.1,1.0,44.88,89.88,2025-01-19 19:05:00,NORMAL
163,17,227.18,13.72,13.36,0.36,3.04,0.94,16.77,59.16,2025-01-19 19:10:00,NORMAL
170,12,237.03,10.49,10.51,0.02,2.49,0.79,35.22,42.65,2025-01-19 19:15:00,NORMAL
103,29,240.11,11.15,11.42,0.27,2.74,0.93,41.99,80.86,2025-01-19 19:20:00,NORMAL
164,32,211.57,5.52,4.08,1.44,0.86,0.83,25.82,53.66,2025-01-19 19:25:00,LEAKAGE_WARNING
114,24,228.29,8.07,7.94,0.13,1.81,0.96,25.64,46.36,2025-01-19 19:30:00,NORMAL
175,13,230.91,11.03,10.82,0.21,2.5,0.71,39.84,59.42,2025-01-19 19:35:00,NORMAL
121,20,235.48,10.57,10.35,0.22,2.44,0.81,53.11,81.35,2025-01-19 19:40:00,NORMAL
185,15,231.13,9.24,9.42,0.18,2.18,0.83,59.25,43.98,2025-01-19 19:45:00,NORMAL
146,4,234.07,10.91,10.62,0.29,2.49,0.92,61.74,55.43,2025-01-19 19:50:00,NORMAL
180,34,227.63,11.85,12.29,0.44,2.8,0.75,36.16,56.65,2025-01-19 19:55:00,NORMAL
192,28,221.94,9.05,8.49,0.56,1.88,0.79,4.88,79.97,2025-01-19 20:00:00,NORMAL
145,2,237.84,8.75,8.68,0.07,2.06,0.92,71.68,70.56,2025-01-19 20:05:00,NORMAL
113,47,238.16,9.49,8.73,0.76,2.08,0.72,41.74,76.83,2025-01-19 20:10:00,NORMAL
149,30,236.52,11.0,10.54,0.46,2.49,0.76,38.45,71.6,2025-01-19 20:15:00,NORMAL
119,26,238.3,8.85,8.45,0.4,2.01,0.93,63.6,65.56,2025-01-19 20:20:00,NORMAL
149,47,220.28,11.71,11.91,0.2,2.62,0.96,40.32,37.94,2025-01-19 20:25:00,NORMAL
132,26,224.93,9.04,8.8,0.24,1.98,0.92,52.36,79.98,2025-01-19 20:30:00,NORMAL
158,20,241.2,8.88,8.3,0.58,2.0,0.86,48.69,66.44,2025-01-19 20:35:00,NORMAL
142,42,233.56,14.69,14.43,0.26,3.37,0.73,26.44,72.07,2025-01-19 20:40:00,NORMAL
178,28,230.56,7.53,8.01,0.48,1.85,0.95,28.69,76.72,2025-01-19 20:45:00,NORMAL
111,20,227.48,11.56,10.87,0.69,2.47,0.74,41.67,48.7,2025-01-19 20:50:00,NORMAL
139,11,242.68,6.39,5.81,0.58,1.41,0.82,44.75,56.24,2025-01-19 20:55:00,NORMAL
119,10,212.3,11.32,11.87,0.55,2.52,0.72,35.67,62.48,2025-01-19 21:00:00,NORMAL
193,23,232.94,15.38,15.12,0.26,3.52,0.91,35.54,50.57,2025-01-19 21:05:00,NORMAL
137,37,229.33,12.11,11.5,0.61,2.64,0.85,43.92,45.51,2025-01-19 21:10:00,NORMAL
102,41,217.47,12.68,12.78,0.1,2.78,0.97,34.44,76.61,2025-01-19 21:15:00,NORMAL
127,19,246.17,9.81,10.27,0.46,2.53,0.74,58.39,75.22,2025-01-19 21:20:00,NORMAL
155,45,203.09,11.88,12.22,0.34,2.48,0.95,49.53,79.91,2025-01-19 21:25:00,NORMAL
189,18,231.21,10.5,10.35,0.15,2.39,0.85,37.09,71.8,2025-01-19 21:30:00,NORMAL
193,49,235.28,14.05,13.38,0.67,3.15,0.81,53.83,48.7,2025-01-19 21:35:00,NORMAL
112,27,220.25,7.79,8.13,0.34,1.79,0.89,64.95,49.62,2025-01-19 21:40:00,NORMAL
176,6,232.77,12.37,12.71,0.34,2.96,0.94,47.66,61.67,2025-01-19 21:45:00,NORMAL
165,10,227.76,10.86,10.81,0.05,2.46,0.83,23.32,80.14,2025-01-19 21:50:00,NORMAL
136,2,239.88,8.17,7.63,0.54,1.83,0.77,68.59,50.78,2025-01-19 21:55:00,NORMAL
148,24,265.14,9.45,8.37,1.08,2.22,0.97,70.04,75.96,2025-01-19 22:00:00,LEAKAGE_WARNING
165,38,233.39,6.8,6.56,0.24,1.53,0.79,63.6,48.34,2025-01-19 22:05:00,NORMAL
135,28,236.04,3.47,3.61,0.14,0.85,1.0,54.45,50.31,2025-01-19 22:10:00,NORMAL
153,28,220.25,7.6,7.8,0.2,1.72,0.93,52.61,75.14,2025-01-19 22:15:00,NORMAL
125,45,232.15,9.22,8.33,0.89,1.93,0.91,47.14,70.71,2025-01-19 22:20:00,NORMAL
174,39,226.27,10.16,10.59,0.43,2.4,0.7,46.45,42.49,2025-01-19 22:25:00,NORMAL
171,2,237.79,7.38,7.08,0.3,1.68,0.83,27.57,79.62,2025-01-19 22:30:00,NORMAL
139,46,215.74,9.37,8.51,0.86,1.84,0.85,27.88,77.08,2025-01-19 22:35:00,NORMAL
142,5,219.26,10.47,10.35,0.12,2.27,0.81,31.81,77.85,2025-01-19 22:40:00,NORMAL
121,11,241.8,8.85,9.19,0.34,2.22,0.74,14.87,58.22,2025-01-19 22:45:00,NORMAL
119,10,232.1,7.84,7.38,0.46,1.71,0.81,26.29,49.72,2025-01-19 22:50:00,NORMAL
107,43,243.24,8.54,8.29,0.25,2.02,0.72,44.91,80.99,2025-01-19 22:55:00,NORMAL
128,2,233.64,12.67,12.23,0.44,2.86,0.79,11.48,65.29,2025-01-19 23:00:00,NORMAL
139,15,235.1,6.55,6.06,0.49,1.42,0.73,30.72,85.86,2025-01-19 23:05:00,NORMAL
189,39,226.9,12.31,11.85,0.46,2.69,0.93,41.53,45.23,2025-01-19 23:10:00,NORMAL
129,41,228.06,12.73,12.38,0.35,2.82,0.9,33.51,88.54,2025-01-19 23:15:00,NORMAL
180,37,239.64,9.29,8.75,0.54,2.1,0.98,39.98,52.75,2025-01-19 23:20:00,NORMAL
183,7,228.57,10.92,10.05,0.87,2.3,0.81,49.28,53.07,2025-01-19 23:25:00,NORMAL
154,20,241.84,8.44,8.63,0.19,2.09,0.94,59.42,44.33,2025-01-19 23:30:00,NORMAL
115,34,228.9,10.54,10.47,0.07,2.4,0.88,33.94,87.9,2025-01-19 23:35:00,NORMAL
145,35,218.2,14.45,13.85,0.6,3.02,0.89,40.43,32.38,2025-01-19 23:40:00,NORMAL
161,34,217.29,12.54,12.38,0.16,2.69,0.86,11.83,58.4,2025-01-19 23:45:00,NORMAL
106,22,228.28,8.99,9.42,0.43,2.15,0.93,53.89,51.93,2025-01-19 23:50:00,NORMAL
179,31,239.16,7.36,6.99,0.37,1.67,0.71,32.07,39.56,2025-01-19 23:55:00,NORMAL
144,23,223.35,9.41,9.46,0.05,2.11,0.72,50.14,72.79,2025-01-20 00:00:00,NORMAL
158,19,237.32,10.55,9.29,1.26,2.2,0.73,40.27,83.9,2025-01-20 00:05:00,LEAKAGE_WARNING
155,4,231.01,11.44,10.74,0.7,2.48,0.79,78.48,44.61,2025-01-20 00:10:00,NORMAL
147,24,236.06,9.78,9.0,0.78,2.12,0.88,72.46,59.86,2025-01-20 00:15:00,NORMAL
126,20,227.1,13.57,13.35,0.22,3.03,0.89,54.43,64.69,2025-01-20 00:20:00,NORMAL
152,39,231.83,10.07,9.71,0.36,2.25,0.91,51.4,53.43,2025-01-20 00:25:00,NORMAL
186,28,239.39,9.05,9.02,0.03,2.16,0.78,48.82,85.29,2025-01-20 00:30:00,NORMAL
187,39,229.83,11.05,11.27,0.22,2.59,0.9,38.1,57.69,2025-01-20 00:35:00,NORMAL
172,17,224.75,11.4,11.66,0.26,2.62,0.74,33.41,88.97,2025-01-20 00:40:00,NORMAL
134,19,211.82,8.47,7.2,1.27,1.53,0.7,30.89,47.71,2025-01-20 00:45:00,LEAKAGE_WARNING
150,48,235.42,8.12,7.72,0.4,1.82,0.91,35.5,34.39,2025-01-20 00:50:00,NORMAL
183,35,222.28,6.72,7.18,0.46,1.6,0.91,51.3,64.5,2025-01-20 00:55:00,NORMAL
136,32,224.79,9.42,8.74,0.68,1.96,0.89,41.42,79.4,2025-01-20 01:00:00,NORMAL
180,47,219.29,12.43,10.92,1.51,2.39,0.78,14.32,53.3,2025-01-20 01:05:00,LEAKAGE_WARNING
194,46,227.7,11.33,11.9,0.57,2.71,0.98,83.48,41.11,2025-01-20 01:10:00,OVERHEAT
156,47,250.98,12.25,11.75,0.5,2.95,0.96,42.55,74.29,2025-01-20 01:15:00,NORMAL
107,46,233.52,8.69,9.05,0.36,2.11,0.85,77.25,46.25,2025-01-20 01:20:00,NORMAL
178,39,223.56,9.67,8.89,0.78,1.99,1.0,38.97,76.18,2025-01-20 01:25:00,NORMAL
194,35,225.44,6.19,7.06,0.87,1.59,0.79,41.31,45.74,2025-01-20 01:30:00,NORMAL
193,30,215.61,12.02,11.78,0.24,2.54,0.85,58.91,63.44,2025-01-20 01:35:00,NORMAL
119,17,218.69,12.69,12.27,0.42,2.68,0.98,40.51,83.26,2025-01-20 01:40:00,NORMAL
152,42,217.1,7.87,8.36,0.49,1.81,0.84,51.03,42.28,2025-01-20 01:45:00,NORMAL
111,47,232.7,13.25,12.83,0.42,2.99,0.84,40.07,79.24,2025-01-20 01:50:00,NORMAL
148,29,234.47,9.53,9.56,0.03,2.24,0.72,37.83,45.93,2025-01-20 01:55:00,NORMAL
116,6,230.78,7.83,6.77,1.06,1.56,0.76,68.05,69.64,2025-01-20 02:00:00,LEAKAGE_WARNING
163,17,233.7,9.37,9.88,0.51,2.31,0.75,26.9,44.62,2025-01-20 02:05:00,NORMAL
141,17,222.34,11.26,10.61,0.65,2.36,0.87,37.35,36.87,2025-01-20 02:10:00,NORMAL
193,14,218.52,9.89,9.74,0.15,2.13,0.8,72.39,69.84,2025-01-20 02:15:00,NORMAL
128,24,218.45,8.84,7.99,0.85,1.75,0.72,40.06,65.69,2025-01-20 02:20:00,NORMAL
118,37,218.01,11.18,10.32,0.86,2.25,0.85,22.93,54.09,2025-01-20 02:25:00,NORMAL
110,40,233.59,11.37,11.3,0.07,2.64,0.9,54.22,32.2,2025-01-20 02:30:00,NORMAL
197,39,250.14,9.65,9.47,0.18,2.37,0.92,44.47,58.52,2025-01-20 02:35:00,NORMAL
149,32,219.53,9.29,8.64,0.65,1.9,0.95,51.74,38.92,2025-01-20 02:40:00,NORMAL
170,36,226.58,8.91,8.45,0.46,1.91,0.84,45.98,51.57,2025-01-20 02:45:00,NORMAL
157,37,232.03,10.96,10.82,0.14,2.51,0.82,28.42,65.17,2025-01-20 02:50:00,NORMAL
133,48,227.21,6.79,7.01,0.22,1.59,0.91,48.58,86.36,2025-01-20 02:55:00,NORMAL
119,14,233.33,8.47,8.09,0.38,1.89,0.7,64.0,60.68,2025-01-20 03:00:00,NORMAL
149,27,224.25,9.68,10.04,0.36,2.25,0.89,37.48,41.69,2025-01-20 03:05:00,NORMAL
187,19,223.2,8.42,7.9,0.52,1.76,0.82,31.71,86.77,2025-01-20 03:10:00,NORMAL
109,31,228.18,10.51,9.75,0.76,2.22,0.84,42.4,31.55,2025-01-20 03:15:00,NORMAL
131,46,233.27,10.33,10.54,0.21,2.46,0.79,41.86,68.57,2025-01-20 03:20:00,NORMAL
151,9,242.82,14.96,14.97,0.01,3.64,0.74,40.18,45.74,2025-01-20 03:25:00,NORMAL
114,38,233.77,8.48,8.6,0.12,2.01,0.82,63.53,75.45,2025-01-20 03:30:00,NORMAL
183,17,227.48,9.98,9.25,0.73,2.1,0.79,48.64,49.87,2025-01-20 03:35:00,NORMAL
102,19,238.31,8.09,7.86,0.23,1.87,0.99,69.86,55.72,2025-01-20 03:40:00,NORMAL
136,44,240.0,13.88,13.86,0.02,3.33,0.98,48.41,76.23,2025-01-20 03:45:00,NORMAL
139,4,226.97,13.4,12.88,0.52,2.92,0.89,50.41,83.87,2025-01-20 03:50:00,NORMAL
171,48,228.54,6.86,6.9,0.04,1.58,0.97,77.69,40.95,2025-01-20 03:55:00,NORMAL
139,11,225.73,9.67,9.57,0.1,2.16,0.93,50.15,47.78,2025-01-20 04:00:00,NORMAL
155,22,238.21,10.07,10.43,0.36,2.48,0.8,41.17,30.26,2025-01-20 04:05:00,NORMAL
122,4,230.74,9.32,8.7,0.62,2.01,0.88,30.88,81.39,2025-01-20 04:10:00,NORMAL
110,17,215.94,9.03,9.38,0.35,2.03,0.77,32.18,86.83,2025-01-20 04:15:00,NORMAL
163,8,234.06,11.54,10.62,0.92,2.49,0.91,38.74,46.77,2025-01-20 04:20:00,NORMAL
107,46,244.9,13.58,13.26,0.32,3.25,0.71,41.25,53.07,2025-01-20 04:25:00,NORMAL
192,34,245.69,11.61,11.49,0.12,2.82,0.95,14.05,55.74,2025-01-20 04:30:00,NORMAL
193,11,225.21,11.73,11.54,0.19,2.6,0.87,44.76,54.59,2025-01-20 04:35:00,NORMAL
155,31,223.03,9.29,8.24,1.05,1.84,0.72,4.08,53.57,2025-01-20 04:40:00,LEAKAGE_WARNING
159,11,248.98,12.03,12.5,0.47,3.11,0.96,64.15,58.55,2025-01-20 04:45:00,NORMAL
109,38,245.67,12.03,12.47,0.44,3.06,0.96,16.68,39.23,2025-01-20 04:50:00,NORMAL
138,21,234.67,9.05,8.37,0.68,1.96,0.96,47.77,33.46,2025-01-20 04:55:00,NORMAL
127,46,212.88,9.53,9.79,0.26,2.08,0.93,47.18,73.41,2025-01-20 05:00:00,NORMAL
148,30,223.94,6.85,7.02,0.17,1.57,0.9,65.13,80.79,2025-01-20 05:05:00,NORMAL
135,10,219.06,7.29,7.31,0.02,1.6,0.82,47.05,78.61,2025-01-20 05:10:00,NORMAL
112,26,248.12,9.13,8.37,0.76,2.08,0.74,43.51,67.6,2025-01-20 05:15:00,NORMAL
195,27,214.74,7.86,7.26,0.6,1.56,0.79,49.73,88.13,2025-01-20 05:20:00,NORMAL
135,8,248.04,11.61,11.48,0.13,2.85,0.8,37.09,30.09,2025-01-20 05:25:00,NORMAL
125,39,228.94,9.68,9.28,0.4,2.12,0.81,37.32,49.17,2025-01-20 05:30:00,NORMAL
185,8,218.02,11.07,10.68,0.39,2.33,0.87,48.21,48.6,2025-01-20 05:35:00,NORMAL
103,8,239.87,7.56,7.86,0.3,1.89,0.76,40.6,50.98,2025-01-20 05:40:00,NORMAL
194,34,236.29,12.6,12.87,0.27,3.04,0.76,54.62,78.0,2025-01-20 05:45:00,NORMAL
181,16,217.34,10.98,11.8,0.82,2.56,0.92,31.78,51.09,2025-01-20 05:50:00,NORMAL
163,41,229.75,10.81,9.86,0.95,2.27,0.7,59.28,61.63,2025-01-20 05:55:00,NORMAL
137,13,243.76,11.89,12.03,0.14,2.93,0.74,52.05,66.84,2025-01-20 06:00:00,NORMAL
187,23,225.9,10.64,10.43,0.21,2.36,0.83,45.38,80.72,2025-01-20 06:05:00,NORMAL
186,12,246.8,7.97,7.5,0.47,1.85,0.74,21.9,66.95,2025-01-20 06:10:00,NORMAL
121,27,222.55,11.25,11.54,0.29,2.57,0.99,57.57,52.88,2025-01-20 06:15:00,NORMAL
101,22,213.78,8.43,8.65,0.22,1.85,0.9,74.44,71.68,2025-01-20 06:20:00,NORMAL
130,32,230.45,10.42,10.68,0.26,2.46,0.83,38.04,60.93,2025-01-20 06:25:00,NORMAL
110,49,215.39,8.45,9.7,1.25,2.09,0.73,57.89,61.7,2025-01-20 06:30:00,LEAKAGE_WARNING
191,27,231.25,13.32,13.15,0.17,3.04,0.82,43.28,50.11,2025-01-20 06:35:00,NORMAL
145,2,230.05,11.34,9.97,1.37,2.29,0.9,28.55,30.1,2025-01-20 06:40:00,LEAKAGE_WARNING
195,45,222.41,12.01,12.07,0.06,2.68,0.99,33.49,51.35,2025-01-20 06:45:00,NORMAL
161,33,248.79,8.48,8.53,0.05,2.12,0.84,43.39,48.16,2025-01-20 06:50:00,NORMAL
168,26,229.96,10.6,10.58,0.02,2.43,0.91,51.8,36.02,2025-01-20 06:55:00,NORMAL
163,28,238.64,10.38,10.02,0.36,2.39,0.76,23.1,41.92,2025-01-20 07:00:00,NORMAL
109,19,239.29,10.22,9.58,0.64,2.29,0.89,34.42,88.85,2025-01-20 07:05:00,NORMAL
139,43,247.61,6.13,6.35,0.22,1.57,0.77,45.49,46.79,2025-01-20 07:10:00,NORMAL
123,5,217.91,13.93,13.5,0.43,2.94,0.76,26.1,61.09,2025-01-20 07:15:00,NORMAL
198,33,212.43,9.92,9.76,0.16,2.07,0.85,50.88,62.96,2025-01-20 07:20:00,NORMAL
143,20,247.24,11.0,10.65,0.35,2.63,0.76,70.86,63.6,2025-01-20 07:25:00,NORMAL
159,30,235.81,7.37,6.94,0.43,1.64,0.92,43.48,32.84,2025-01-20 07:30:00,NORMAL
161,45,231.26,12.93,13.22,0.29,3.06,0.98,56.03,76.29,2025-01-20 07:35:00,NORMAL
186,8,228.67,12.76,12.82,0.06,2.93,0.82,25.86,73.82,2025-01-20 07:40:00,NORMAL
116,38,226.89,11.71,11.28,0.43,2.56,0.8,35.54,88.63,2025-01-20 07:45:00,NORMAL
164,17,238.61,10.55,10.42,0.13,2.49,0.75,59.92,41.08,2025-01-20 07:50:00,NORMAL
194,44,215.56,14.67,14.07,0.6,3.03,0.82,24.54,63.23,2025-01-20 07:55:00,NORMAL
194,1,234.77,11.97,11.88,0.09,2.79,0.87,34.35,78.23,2025-01-20 08:00:00,NORMAL
156,3,240.31,7.27,6.56,0.71,1.58,0.81,62.14,37.46,2025-01-20 08:05:00,NORMAL
154,46,237.43,10.45,11.23,0.78,2.67,0.89,35.85,77.37,2025-01-20 08:10:00,NORMAL
152,26,229.29,11.17,10.81,0.36,2.48,0.9,15.0,46.2,2025-01-20 08:15:00,NORMAL
155,31,229.97,10.21,10.65,0.44,2.45,0.73,36.54,46.85,2025-01-20 08:20:00,NORMAL
197,8,242.86,11.15,10.39,0.76,2.52,0.91,71.16,86.74,2025-01-20 08:25:00,NORMAL
108,43,235.82,12.88,12.75,0.13,3.01,0.97,66.6,48.83,2025-01-20 08:30:00,NORMAL
121,46,247.55,9.62,9.59,0.03,2.37,0.71,43.82,65.05,2025-01-20 08:35:00,NORMAL
112,8,212.57,9.24,9.45,0.21,2.01,0.87,41.5,56.41,2025-01-20 08:40:00,NORMAL
188,35,239.07,7.83,7.3,0.53,1.75,0.88,80.39,34.69,2025-01-20 08:45:00,OVERHEAT
147,39,221.89,6.27,5.79,0.48,1.28,0.91,30.96,87.03,2025-01-20 08:50:00,NORMAL
117,28,229.27,9.38,9.32,0.06,2.14,0.82,35.37,42.82,2025-01-20 08:55:00,NORMAL
175,4,243.76,8.65,8.12,0.53,1.98,0.95,60.89,46.06,2025-01-20 09:00:00,NORMAL
139,16,219.98,9.59,9.28,0.31,2.04,0.86,32.0,52.63,2025-01-20 09:05:00,NORMAL
116,13,251.16,8.83,8.59,0.24,2.16,0.82,50.5,59.91,2025-01-20 09:10:00,NORMAL
114,20,241.06,7.85,7.26,0.59,1.75,0.92,26.45,38.66,2025-01-20 09:15:00,NORMAL
114,5,235.79,8.9,7.79,1.11,1.84,0.98,67.35,67.8,2025-01-20 09:20:00,LEAKAGE_WARNING
178,37,220.68,11.03,10.69,0.34,2.36,0.94,38.51,60.88,2025-01-20 09:25:00,NORMAL
162,20,228.2,8.93,8.59,0.34,1.96,0.98,35.26,48.18,2025-01-20 09:30:00,NORMAL
138,24,226.42,9.62,8.96,0.66,2.03,0.78,32.35,71.56,2025-01-20 09:35:00,NORMAL
112,36,217.68,14.19,14.47,0.28,3.15,0.74,27.75,60.84,2025-01-20 09:40:00,NORMAL
180,34,240.94,12.15,12.04,0.11,2.9,0.86,39.76,80.44,2025-01-20 09:45:00,NORMAL
131,45,225.96,10.46,10.45,0.01,2.36,0.71,9.62,81.32,2025-01-20 09:50:00,NORMAL
108,48,228.24,10.52,10.17,0.35,2.32,0.9,28.65,88.81,2025-01-20 09:55:00,NORMAL
139,34,228.75,8.58,8.27,0.31,1.89,0.77,45.25,34.04,2025-01-20 10:00:00,NORMAL
119,19,227.86,9.16,8.08,1.08,1.84,0.84,46.32,54.31,2025-01-20 10:05:00,LEAKAGE_WARNING
189,17,235.3,9.45,8.5,0.95,2.0,0.9,43.94,60.09,2025-01-20 10:10:00,NORMAL
190,5,223.77,10.21,10.77,0.56,2.41,0.84,33.62,44.03,2025-01-20 10:15:00,NORMAL
184,25,240.18,9.91,9.53,0.38,2.29,0.77,67.7,85.32,2025-01-20 10:20:00,NORMAL
181,18,224.04,7.74,7.19,0.55,1.61,0.96,58.04,35.29,2025-01-20 10:25:00,NORMAL
176,8,229.71,11.19,10.95,0.24,2.52,0.93,43.44,55.71,2025-01-20 10:30:00,NORMAL
179,27,216.93,8.85,8.91,0.06,1.93,0.88,43.27,41.11,2025-01-20 10:35:00,NORMAL
172,15,240.72,13.84,12.95,0.89,3.12,0.91,37.89,70.93,2025-01-20 10:40:00,NORMAL
162,45,243.26,12.5,12.13,0.37,2.95,0.82,35.35,72.3,2025-01-20 10:45:00,NORMAL
175,13,237.16,6.68,7.0,0.32,1.66,0.81,42.65,82.35,2025-01-20 10:50:00,NORMAL
143,16,231.7,9.49,8.8,0.69,2.04,0.75,59.18,54.54,2025-01-20 10:55:00,NORMAL
137,22,229.64,13.22,12.79,0.43,2.94,0.94,38.3,76.51,2025-01-20 11:00:00,NORMAL
182,20,214.38,11.33,11.45,0.12,2.45,0.81,64.21,62.97,2025-01-20 11:05:00,NORMAL
159,13,216.45,10.18,10.36,0.18,2.24,0.91,35.24,78.74,2025-01-20 11:10:00,NORMAL
170,20,237.5,5.35,5.55,0.2,1.32,0.79,67.37,35.12,2025-01-20 11:15:00,NORMAL
198,2,228.19,9.56,8.77,0.79,2.0,0.94,40.54,57.81,2025-01-20 11:20:00,NORMAL
147,35,216.41,10.42,9.93,0.49,2.15,0.73,55.21,39.03,2025-01-20 11:25:00,NORMAL
117,47,215.95,5.89,5.21,0.68,1.13,0.89,79.14,77.42,2025-01-20 11:30:00,NORMAL
115,19,236.35,11.23,10.93,0.3,2.58,0.94,81.27,39.16,2025-01-20 11:35:00,OVERHEAT
154,45,238.74,8.6,8.74,0.14,2.09,0.9,24.87,30.48,2025-01-20 11:40:00,NORMAL
138,37,214.66,10.6,10.8,0.2,2.32,0.91,60.51,85.77,2025-01-20 11:45:00,NORMAL
167,6,231.52,10.26,9.52,0.74,2.2,0.86,30.84,59.08,2025-01-20 11:50:00,NORMAL
158,14,233.88,9.49,9.07,0.42,2.12,0.87,50.63,89.11,2025-01-20 11:55:00,NORMAL
188,4,224.16,11.58,11.51,0.07,2.58,0.72,52.33,57.18,2025-01-20 12:00:00,NORMAL
